store_id,store_grade,store_name,member_id ,member_name,order_count,score,phone,store_qq,store_email,store_address,page
416548,22,李宝利123456,148063,李宝利123456,621,5,18753538006、13645354208,1812660256,1812660256@qq.com,芝罘区芝罘区南通路46号,278
426442,22,长安香思鲜花店,177962,东莞香思鲜花店,595,5,15017147787,3467833818,3467833818@qq.com,宵边社区下洋小区建设路34号,278
423435,22,玉林春满人间花艺+蛋糕,171398,蒋新军,610,5,13877577549、15578576688,2416307554,2416307554@qq.com,玉林市南江乡新联村桥头队,278
420664,22,花语轩鲜花店,160019,安徽花语轩鲜花店,628,5,15665380672,821117185,821117185@qq.com,道东办事处道东大街0165号,278
334399,22,水中花鲜花店,64292,18630856058,614,5,18630856058,2462003394,,天津市西青区张家窝镇101灵泉南里张家窝辛老路29号底商,278
305987,22,拾木生花花店,30975,拾木生花,510,5,13775357444,306038052,306038052@qq.com,黄山南路润州花园2期门口,278
302017,221,小情歌花艺,26123,成都小情歌花艺,131,5,18402858230,1442404000,1442404000@qq.com,琉璃厂,278
222701,22,台州天台心意花坊鲜花批发部,21269,天台心意花坊,437,5,18858677520,524475162,524475162@qq.com,天台飞霞路17号,277
438046,22,御花园花艺,192176,您专属的花店,544,5,18256597018,394399536,394399536@qq.com,亚父街道向阳路城市风景小区11号楼11-5号铺御花园花艺,277
306731,2211,百花园花艺坊,32431,香花园花艺经营部,84,5,15377599095,380766344,zhaochen198@126.com,雄楚大街268号图书外围商铺42号,277
380231,22,聚缘花艺,110158,王志平,603,5,18606220703,758620428,758620428@qq.com,惠阳路22号,277
270236,22,荆州黄英花店,19614,荆州黄英花店,506,5,13100799811,348189653,cailei8@126.com,园林路15号,277
461475,22,米多鲜花饮品工作室,223946,米多鲜花饮品工作室,596,5,18124744455,44562242,44562242@qq.com,广东省深圳市福田区福荣路98号碧海红树园-6栋6栋3楼D,277
374452,22,花之缘,104344,13891653959,522,5,13891653959,3144262490,,前进路中段电信大楼向东100米路北（路灯管理处旁）,277
374212,22,清新花卉,104104,13772764721,563,5,13772764721、15091238581,740459666,,延安街与紫金路交叉口西30米路北,277
381018,22,黄江慧群花店,111229,慧群花店,610,5,13528581236,876350511,876350511@qq.com,黄江镇中兴路22号,277
460644,22,中山区Fora more花知集,192489,yiminglei88,16,5,17615133366、15542442468,416792777,2825341827@qq.com,大连市中山区中山人民路24号平安大厦安乐街11号花之集,277
240109,22,温馨连锁花店,17233,东莞温馨花店,537,5,13192481912、13192481912,919832002,747061930@qq.com,惠州博罗县:园洲镇，石湾镇，长宁镇，福田镇，九潭镇，龙溪镇，罗阳镇，湖镇镇，东莞市：企石镇，石排镇，石龙镇，茶山镇，横沥镇，石碣镇。,276
415659,22,钦州花缘鲜花坊,62221,15768308062,608,5,18177777673、17707776619,592828296,592828296@qq.com,南珠西大街高岒郑屋村1号,276
353485,22,米兰花尚花店,83377,15985897177,612,5,15985897177、18030163015,466416272,,凤祥五里132号之12号厦航高郡（环城西路厦门银行后面）,276
308434,22,新新百合花店,31281,百合花开,550,5,15658803579、13291812515,524648046,524648046@qq.com,九堡九环路63号,276
461133,22,厦门燊艺花店,223117,厦门燊艺花店,571,5,15160000329、13860458548,469606727,469606727@qq.com,体育路125之3,276
464663,22,智然花坊,229298,13533957363,522,5,13533957363,710246783,,银利街97号103铺,276
309281,22,爱花居天水市瀛池路店,37416,天使浪漫鲜花,589,5,15095697124,1344287489,1344287489@qq.com,甘肃省天水市秦州区瀛池路224号,276
425064,22,米多花坊,175269,林溪家的花店,599,5,18683211704、15708327810,750970197,750970197@qq.com,大千路邦泰国际公馆,276
332703,22,吉鑫鲜花绿植园林,61568,宫先生,505,5,15652772769、15652772769,717754670,717754670@qq.com,东北旺路金地花卉大观园,276
422604,22,牵伊手花艺美学馆,155693,御花花艺,625,5,15291311562,2645598871,623768530@qq.com,解放路神火宾馆对面牵伊手花艺美学馆,276
246052,22,顺德洋洋花艺,20832,顺德洋洋花艺,390,5,18665435965,2405083069,463012513@qq.com,龙江龙峰大道48号对面,275
418187,22,刘静花店,157284,刘静花店,629,5,17358569228,2505615262,1824374393@qq.com,新都公园路21号,275
200155,22,平顶山明珠花店,22482,平顶山明珠花店,155,5,17337537006、17337537006,741715615,741715615@qq.com,平顶山市卫东区建设路152医院西100米,275
205403,22,沧州花心语鲜花店,21718,花心语鲜花店,380,5,15233783195,1076247572,1076247572@qq.com,浮阳南大道万润绿景园13号楼115铺,275
197994,22,平潭爱尚花坊,18321,平潭爱尚花坊,511,5,13023836069,2573096147,liy1989520@126.com,溪南173号,275
310645,22,爱花居肥西县新华街店,39359,婷美花艺生活馆,580,5,13956921131,1746769913,1746769913@qq.com,上派镇新华街,275
439436,22,松岗LINLIN吉祥鲜花,179491,18154385505,616,5,18154385505、18154385505,3398535785,2639415157@qq.com,广东省深圳市宝安区松岗街道松涛社区爱国五街7号B101,275
264077,22,哈尔滨扶郎鲜花店,12114,爱花店,617,5,13304818449、18103636670,124167396,gxr1125@163.com,哈尔滨市道外区靖宇街道南十四道街288号阿拉伯广场,275
465303,2111,芯晨鲜花店,230589,芯晨鲜花店,485,5,15016038976,1048334302,1048334302@qq.com,惠州市惠城区水口街道办事处人民路32号,275
243682,22,蜂花恋花店,20372,蜂花恋花店,496,5,13630018601,1392034513,1392034513@qq.com,大良镇华盖路18号（华盖市场旁）,275
380689,22,番禺花语盟花坊,110723,番禺花语盟花坊,634,5,15997918491、15797178967,359727107,359727107@qq.com,石碁镇官涌村姚大街一巷12号,274
310717,22,爱花居赣州市站东大道店,39343,花雨亭,605,5,13766315874、13766315874,,864312033@qq.com,江西省赣州市章贡区沙河镇站东大道50号，花雨亭,274
440854,22,杭州苔米花铺,197516,杭州苔米花铺,556,5,13868088641、18969906285,460439566,460439566@qq.com,杭州市余杭区良渚街道西田城二期花坊A06,274
440740,22,花韵浓花店,197313,花韵浓花店a,598,5,13869140229、18653138562,458236483,458236483@qq.com,历山路95号,274
301003,22,玫瑰花屋店,24879,智莲花缘,441,5,18024103662、13929183646,1193616671,1193616671@qq.com,广东省佛山市顺德区河北六路7号杏坛中心市场,274
332575,22,梵艺花店,62001,梵艺花店,604,5,13695858725、13695858725,229222838,229222838@qq.com,永中街道永中东路22号（万达，滨海园区）,274
289611,22,云南楚雄香飘飘花屋,11111,楚雄香飘飘花屋,477,5,18760839889、13638748231,544151049,544151049@pp.com,楚雄市开发区龙江路248号电信宾馆对面,274
307045,22,碧花艺,33180,碧花艺鲜花店,605,5,17828281816、15884878507,1096050090,1096050090@qq.com,石油路二段122号,274
381172,22,创叶花艺（龙河路店）,111431,创叶花艺,609,5,13665540817、13665540817,164299230,164299230@qq.com,六安市龙河路与磨子潭路交叉口东南方20米创叶花艺,274
300830,22,陵水花艺空间,24673,陵水花艺空间,427,5,13389899355,1696661451,13389899355@163.COM,文化路168,274
425053,22,水中花,175253,Shu水中花,600,5,13037528195、13777931173,156077460,156077460@qq.com,商丘市夏邑县县府西路北50米夏邑县商业局,273
438917,22,鑫辉鲜花,193870,17707467554,608,5,17707467554、18307469200,147257051,147257051@qq.com,湖南省永州市冷水滩区沿江西路53号,273
301998,22,厦门绿空间花店,26098,厦门绿空间花店,390,5,13859954384、18950051912,181443990,181443990@qq.com,金山西路28号,273
439581,22,青藤阁,195190,淮北青藤阁花艺,589,5,17356141062、18356158714,848167652,1696776618@qq.com,淮北市相山区曲阳街道濉溪路小学对面,273
333384,22,爱花居重庆市巴县大道店,63039,13883331767,589,5,13368121555、13399814111,136674994,136674994@qq.com,重庆市渝中区大溪沟街73号聚金大厦负一楼聚金花市13号门市渝中区云花汇花店(大溪沟聚金花市店),273
333572,22,阳光花艺,63315,yangguanghuayi,583,5,18059824699,1113198572,113198572@qq.com,祥平街道西桥路67-69号,273
438573,22,生活秀花艺店,190832,猪猪生活秀花艺店,627,5,15580828398、15580828298,1735155948,1735155948@qq.com,长沙市岳麓区麓谷麓松路东塘南丰港安置小区8栋猪猪生活秀花艺店(麓松路店),273
324465,22,新乡孔雀派花店,53698,孔雀派花店,585,5,18637382299,312814288,312814288@qq.com,人民中路东方国际孔雀派花店,273
279692,22,上海花网鲜花,16097,flowernet,601,5,13701906224,609402702,609402702@qq.com,大渡河路1516弄2号,273
304348,2211,满天星鲜花庆典,28785,沈阳满天星鲜花庆典,67,5,15140208240,653401099,653401099@qq.com,长江北街7号 北行附近 沙河子小区,273
422314,22,遇见花开,169245,Shanshan052299,600,5,18070264650,736418059,736418059@qq.com,营角上路21-24号,272
332262,22,铜梁爱之约花店,61566,芙蓉花店铜梁店,621,5,15520028889、15330337614,260249182,260249182@qq.com,巴川街道办事处营房街36号,272
438648,22,忆蓬鲜花坊,193431,蓝色大海的传说,529,5,15273931352,1185485328,1185485328@qq.com,中信文化广场雅居商铺1-143号,272
426550,22,五洲花宴,178198,五洲花宴,497,5,13307734777、18907834778,,864018091@qq.com,桂林市漓江路17号味道制造旁上坡50米,272
464960,22,南京江宁区蔚之然花艺,229906,南京江宁区蔚之然花艺,610,5,13814126028、15952036885,343582476,,江宁区文靖路612号,272
214875,22,幸福花开三门峡静美花艺,16542,静美花艺,606,5,13939840607、13103985698,1791768336,1791768336@qq.com,黄河路与陕州路交叉口西50米路北公交车站台静美花艺,272
426369,22,周末花铺,177806,Jessica521,554,5,15376416661,252160183,252160183@qq.com,恒大滨河左岸,272
390796,22,爱的箴言鲜花店,121076,爱的箴言,594,5,13767750890、13767750890,453889192,453889192@qq.com,杨公路1_60号金樽花园门口,272
327585,22,平桥花坊婚庆,56818,13093880121,609,5,13093880121,1145789759,,台州市椒江区葭芷街道平桥村平桥小吃街往西走100米平桥花坊（本店面朝市府大道，与鑫艺宾馆同栋楼）,272
191724,22,尚花坊花店,23627,尚花坊,601,5,18976776816,617309992,617309992@qq.com,海口市龙华区金贸中路梦苑别墅五栋一楼铺面,272
302947,22,玉溪花语鲜花店,27201,玉溪木兰鲜花,594,5,13577772717、13187747156,1040968266,1040968266@qq.com,东风南路5号,271
308241,22,浪巴黎花房,35591,随缘花房,535,5,15901380127,3348532585,3348532585@qq.com,建外SOHO东区5号楼,271
245050,22,粤广鲜花蛋糕店,9316,陶香花店,604,5,13242829739,525958818,525958818@QQ.com,永泰新村永康南二巷一号,271
423296,22,芊色花草堂,171122,芊色花草堂,623,5,13682299012、13710578660,,358499459@qq.com,广州市番禺区工业北路13号建新线厂南沙区大岗镇工业北路15号首层,271
419292,22,百合花店,161732,百合花店新建县,558,5,15179113973,991910093,991910093@qq.com,新建区长征西路百合花店,271
278002,2211,兰雅花坊,8131,衡东兰雅花坊,192,5,15173499868、15211818110,568673880,568673880@qq.com,新塘镇龙形路9号,271
304455,22,花样人生鲜花店,28908,紫香阁鲜花,482,5,15092417266、15092417266,534734692,534734692@qq.com,闽江路135号花样人生鲜花店,271
322138,22,德园花店,51371,feng1211,620,5,15270035523、15179117114,354742641,354742641@qq.com,南昌东湖区广场东路148号,271
305506,22,平顶山市心语花店,30326,心语花店000,538,5,15893493008,545129048,545129048@qq.com,平顶山市卫东区建设中段,271
311172,22,快乐花坊鲜花速递,39134,周彩云,609,5,13001074678,1764921851,1764921851@qq.com,房山区,271
384598,22,花语时光花艺馆,114878,18685702081,626,5,18685702081,447536415,,金井路军分区加油站对面,270
236443,2211,张家界慈利花之语,15723,张家界慈利花之语,184,5,15074405577,379756958,379756958@qq.com,笔架路中医院旁（武装部对面）,270
436893,22,青枫鲜花(娄葑店),189263,15995793860,593,5,15995793860、15995793860,1372194359,,苏州市吴中区娄葑街道葑谊街73号法制主题公园葑谊新村53幢113室,270
197368,22,江门源岭花店,22183,654184124@qq.com,559,5,18948068338,654184124,654184124@qq.com,帝临路2号103-104,270
306208,22,雅安鲜花,31301,雅安鲜花,614,5,13981612761,1173959021,1173959021@qq.com,雅安市雨城区桃花巷1号,270
437547,22,锦花绣草鲜花坊,191192,毛毛雨鹪鹩一枝,542,5,18622973512、18622386663,398915000,398915000@qq.com,双港新家园香堤广场,270
303762,22,彭泽千日红花卉,28102,千日红花卉,525,5,18970233966,1037947085,1037947085@qq.com,九江市彭泽县龙城大道1129号附近千日红花卉盆景园朝阳厂内,270
333751,22,鹰潭摩束鲜花,63547,摩束鲜花（鹰潭店）,651,5,13426660615,244520400,244520400@qq.com,胜利东路61号13号店面,270
418788,22,缘梦花艺,159071,A缘梦花艺,624,5,15950764868,302737588,302737588@qq.com,上海市浦东新区长岛路1280弄1～78号金桥湾清水苑台儿庄路465号,270
418836,22,魔发堂,159336,么发堂花艺,657,5,13432151534,854038197,854038197@qq.com,广东省中山市火炬开发区张家边商业街A1-20卡,270
310622,22,喜相逢鲜花坊,39317,喜相逢鲜花坊789,623,5,18265216883、13863276883,982325983,982325983@qq.com,枣庄市滕州市府前路与河滨路交叉口西150米府前东社区龙泉广场对面路南供电局宿舍门东15号门头,269
353217,22,时光花巷,63422,果儿果儿,639,5,13325120709,867455958,867455958@qq.com,山东省济南市历下区新泺大街1768号齐鲁软件园大厦,269
313559,22,金菊兰花店,42604,四川省南部县新世纪广场59号金菊兰花市,611,5,13890887158,1178120837,1178120837@qq.com,新世纪广场59号,269
300452,22,栖霞市金苹果鲜花店,24220,会跳舞的蛋糕,608,5,13573509053,1150311907,1150311907@qq.com,栖霞市金岭路32号,269
416747,22,永川区勿忘我花艺,148970,勿忘我花艺永川,616,5,15823025211、13617612944,,779827634@qq.com,萱花西路437-19,269
305917,22,玫瑰缘花艺馆,30886,玫瑰花园,550,5,13367087136,2486109536,2486109536@qq.com,瑶湖长胜大市场A区,269
233491,22,中山市成林广告服务中心,16638,中山千叶红鲜花店,598,5,15362127618、17336188610,171492266,171492266@qq.com,中山市市辖区中山市孙文东路160,269
309879,22,爱花居青岛市市南区店,38313,小伟花艺,610,5,15725228345,766320887,766320887@qq.com,洪泽湖路3号,269
426958,22,豌豆弗·花艺,178979,Hers花匠,424,5,13552196924,916605364,916605364@qq.com,北京市昌平区柴禾市大街44号红都公寓,269
210772,2211,吉林市船营区心相印鲜花,16661,吉林市心相印鲜花,169,5,15844211881,369689879,16939176@qq.com,光华路110-18号市委党校西对面,269
426617,22,爱花居池州市东湖中路店,178316,意中人花店街,580,5,18756609729,1072721562,1072721562@qq.com,东湖中路小小路龙虾店隔壁,268
197294,22,无锡嘉盈花艺,21232,无锡嘉盈花艺,615,5,15106178835、15106178835,848823379,wangmin66@vip.qq.com,向阳路南下塘花卉市场9号,268
306374,22,曲江心怡花店,31551,赖回连,610,5,15219833561,65635257,65635257@qq.com,韶关市曲江区中华一路13号,268
267481,22,金禾花艺馆,12996,金禾花卉,583,5,13633979816、17630996616,1015168575,1015168575@qq.com,谯楼街红绿灯东,268
283453,22,阿杰花店,20510,池小杰,608,5,15246948688、15246948688,655037,hao366200@sina.cn,市辖区海南省三亚市天涯区解放四路回新村(靠近三亚湾)三亚海之云酒店回新村一家公寓,268
230306,22,爱尚鲜花总汇,9828,aishangxianhua,603,5,13944764799、13944382332,,1607525552@qq.com,新华街51号高丽大厦西侧胡同里道西,268
219860,22,益阳花香谷,22058,益阳花香谷,483,5,13873710467,77789189,77789189@qq.com,益阳市赫山区秀峰中路益秀园-东区北五栋一单元,268
219626,22,固原爱尚花艺鲜花店,15324,固原爱尚花艺,478,5,18295341180、18295341180,1529810074,1529810074@qq.com,大南寺巷向内200米民族小区楼下,268
308223,22,上海绿萝花艺,35565,上海绿萝花艺,15,5,13022189202、13585821268,117499904,117499904@qq.com,上海市宝山区沙浦路518号,268
443413,22,唯爱花艺,202727,唯爱花艺普君店,548,5,18676594876、13928559489,1158620987,18823247144@qq.com,佛山市禅城区普君东路1号东建普君新城,268
301264,2211,欣悦鲜花花艺中心,25193,欣悦鲜花花艺中心,81,5,13853947677,2431371258,2431371258@qq.com,银雀山路168号,267
309485,22,黑桃A花艺,37758,黑桃A花艺,637,5,13792652813,523532469,1028538571@qq.com,泰华城789淘宝城南门西侧,267
421388,22,嵊州市怡人花艺行,167324,嵊州怡人花艺行,647,5,13605855505,929774294,929774294@qq.com,嵊州市四海路1-3号,267
307750,22,北京通州妙慧园林花卉有限公司,34712,北京妙慧园林花卉有限公司,598,5,13810124351,920207637,920207637@qq.com,北京市通州区宋庄镇,267
222867,22,连州花店,15017,怡人居,533,5,15817153040、15811739868,1079633933,2499347861@qq.com,广州市荔湾区坦尾南三巷与高低塘工业区路交叉口东南50米K1韩帝,267
311233,22,花艺轩花艺,40170,花艺轩花艺,612,5,15899166806,596783273,596783273@qq.com,新疆维吾尔自治区乌鲁木齐市新市区宣仁墩南街一巷新联农副产品综合市场,267
301266,22,沧州馨蕊鲜花,25195,沧州馨蕊鲜花,499,5,13831772126,20334146,63153077@qq.com,人民公园西门口对面浮阳大道28号,267
305892,22,北京市顺义区茉莉花香店,30845,茉莉花香店,516,5,13521084856,572718984,572718984@qq.com,顺义区义宾北区,267
238167,22,永城市玫瑰湾鲜花店,17817,永城市玫瑰湾鲜花店,573,5,18623854345、18623854345,627195188,627195188@qq.com,商丘市永城市开源路1号义乌商贸城,267
250727,22,杨凌花之韵鲜花蛋糕店,9402,18991291581,582,5,18991291581、18991291581,1781321106,MY_DJC@126.COM,杨凌区西农路水保所北边，西农大对面,267
260073,22,阳江温馨花店,9777,阳江温馨花店,601,5,15218181069,2029117390,阳江温馨花店,三环路29号一楼,266
304130,22,恋伊鲜花坊,28522,平度唯美鲜花,595,5,13335083101,409431365,409431365@qq.com,山东省青岛平度市红旗路234号唯美鲜花,266
310535,22,天宝鲜花店,39192,蔡cai,594,5,15202985815,609141048,609141048@qq.com,碑林区西安市太乙路255号世界之窗科技创意产业园太乙路天宝鲜花店,266
440659,22,太原花艺鲜花,197165,太原花艺鲜花,567,5,18103420927、13834682381,2603514482,2603514482@qq.com,太原市小店区王村大院鲜花茶叶批发市场东排2号商铺,266
261470,22,新密都市花园花店,18952,新密都市花园,437,5,15936216920,840466864,840466864@qq.com,新密第一人民医院向西200米红绿灯向北5米,266
306833,22,庄河晶晶花艺,32710,庄河晶晶花艺,629,5,18840976567、15841113457,1006129804,1006129804@qq.com,城关街道海云天二期东门,266
440750,22,景木花艺,193882,遵义花之坊花店,648,5,18184227573、18311647857,,2025274748@qq.com,贵州省遵义市杭州路9号楼1层176号门面,266
418992,22,花语花店,160400,于正国,624,5,13913366403,935817535,935817535@qq.com,溧水区永阳街道后巷3号106室,266
313769,22,利客来鲜花馆,22779,花乡,654,5,13260094312,1090752480,,北京市昌平区天通苑25号楼,266
426688,22,广饶筱雨花艺,178472,筱雨花艺,640,5,13963397770,2274969606,2274969606@qq.com,兵圣路188号,266
309563,22,爱花居中山市南安路店,37871,18813722360,572,5,18813722360、18938799028,1587702880,1587702880@qq.com,南安路18号,265
311100,22,花添喜事鲜花蛋糕,40006,18981660367,640,5,15282727205,1577148289,1577148289@qq.com,红军路43号（三号桥工商银行旁）,265
465250,2111,花间密码,230484,18277103677,586,5,18277103677、15277072002,,,青秀路16号联盟新城小区东面商铺,265
309457,22,兰景丽园鲜花,37722,独秀花屋,590,5,13521629644,1115007900,qq@qq.com,丰台区草桥花卉国际文化城,265
266822,22,湖南浏阳花之缘,16392,浏阳花之缘,527,5,13548550088,89584366,89584366@qq.com,金沙北路94号《花之缘》,265
245149,22,星星花艺空间,20374,星星花艺空间,655,5,13867562170,626578666,626578666@qq.com,明珠路滨河花园,265
423081,22,海口慕韵花艺设计花店,170709,海口慕韵花艺设计花店,630,5,13700401881,515181934,515181934@qq.com,海口市五指山路省建材小区14号慕韵花艺,265
306371,22,夏日蔷薇花店,31547,夏日蔷薇花店,554,5,18911718863,3416475115,3416475115@qq.com,建国门外大街乙24号赛特广场对面,265
471250,2111,花儿绽放,240494,花儿朵朵绽放,241,5,18500385882,,,成都市金牛区马鞍东路马鞍东路-20栋54号3楼,265
208348,22,昆山情人结花卉,8034,昆山情人结花卉,531,5,13773175110,602765837,602765837@qq.com,北门路336-1号,265
228665,22,铁岭天天鲜花店,18832,铁岭天天鲜花店,561,5,13700107015、18340110511,1045812398,1045812398@qq.com,柴河街阳光园六区三期7号楼7号门市,264
246855,22,恩平千姿鲜花店,18850,qz7738238,496,5,13902558162、13902558162,1225032203,1225032203@qq.com,鳌峰路一巷十五号,264
308608,22,幸福派花艺,36231,幸福派花艺,540,5,15952635655、15161071622,672187073,672187073@qq.com,人民北路56号,264
422667,22,贵阳花溪花艺蛋糕,169859,花艺蛋糕,622,5,13985134235,479033938,479033938@qq.com,花溪区清溪路徐家冲路口81号,264
307237,22,黄骅红玫瑰鲜花,33162,黄骅红玫瑰鲜花店,611,5,13031890516、18633735288,742780655,742780655@qq.com,黄骅市新华路10号清利通讯东20米,264
422473,22,云锦鲜花,168161,云锦鲜花,655,5,18920264370,267347107,267347107@qq.com,南开区咸阳路与嘉陵道交口底商,264
465244,22,小敏花艺,230473,小敏花店花艺,619,5,18875521211,,,大堡底路169号,264
242829,22,丹江口别样花店,17547,别样花店,600,5,15997819575,124594364,124594364@qq.com,沙陀营路21—5,264
442114,22,沁香鲜花,200265,15994923443,597,5,15994923443,,,新兴路25号112铺（沁香鲜花）,264
322580,22,衡阳市花花世界,51813,衡阳市花花世界,632,5,15773489259,245603345,245603345@qq.com,衡阳市南华大学南门附近,264
311243,22,临潼遇见花艺,36137,千纸鹤花苑苑,640,5,15319909977,945168298,945168298@qq.com,临潼区东大街18号遇见花艺,263
444110,22,长安区芸槿鲜花店,204146,18132112003,619,5,18132112003,1131440943,,河北省石家庄市长安区谈固金谈固瑞城花园E区(跃进路南)谈固国瑞城小区-E区北宋北路金山街交口东北角,263
300763,22,好日子花店,24578,好日子花店,643,5,13715986229、15992219688,630559921,630559921@qq.com,莲上镇涂城好日子花店,263
300316,22,榆树市雨露鲜花店,24062,榆树市雨露鲜花店,511,5,13331586022、18243140066,512160687,512160687@qq.com,南洋国际商业中心后门,263
293414,22,阳逻东方鲜花店,20960,阳逻东方鲜花店,582,5,18971281056、15377572866,735196510,735196510@QQ.COM,阳逻镇阳光大道177号,263
466183,22,桐乡市梧桐初恋鲜花店,232277,初恋花坊鲜花店,638,5,18705830259,,,桐乡市中山东路538号,263
252203,22,芳草地鲜花行,27,芳草地,636,5,18908750156、15887181871,1252695910,408204390@qq.com,同仁街35号,263
234904,22,happyhouse幸福阁花店,12765,HYY,575,5,18620787622、13760862782,2639805552,2639805552@qq.com,增城荔城街富国路11号,263
427167,22,欧罗巴鲜花,179392,欧罗巴鲜花,540,5,15251846245,364714344,364714344@qq.com,华海广场一楼欧罗巴鲜花,263
276192,22,美乐鲜花,23583,美乐鲜花,593,5,18687767870,1640299210,1640299210@qq.com,文化路16号,263
417272,22,颐海花店（花语文化艺术咨询有限责任公司）,151603,天津河北区颐海花店,625,5,13820034034、15602152380,1259943817,2713731508@qq.com,宙纬路18号 联系电话15602152380,262
420880,22,心雨玫瑰花屋,166287,心雨花店,621,5,18921621645,794725695,794725695@qq.com,江苏省海安县海光桥西200米,262
251930,22,姜堰区罗塘街道星语花店,10304,夏秋平68,575,5,13338897266、15152967266,1921789275,2539329453@qq.com,江苏省泰州市姜堰区罗老庄新村159-160号前进路上星语花店罗塘街道老庄新村159-160号北侧第一间,262
318620,22,贵阳十里花铺,47853,13312244273,639,5,13312244273、13312244273,1435786443,3504830845@qq.com,贵州省贵阳市云岩区二桥,262
237964,22,辛集鹿城鲜花,19256,辛集鹿城鲜花,551,5,15633812081,244573242,xinjixianhua@qq.com,建设街河北一集,262
309848,22,苏州那时花开鲜花店,38268,苏州那时花开鲜花店,652,5,18505124956,3257114200,3257114200@qq.com,吴中区苏州市姑苏区东环五六村43幢东环新村-43幢,262
197232,2211,株洲芯花苑花艺,21996,芯花苑花艺,123,5,13787338978,357717293,357717293@qq.com,新华西路176号,262
419451,22,广水丁香花艺,162017,丁香花艺生活馆,613,5,15897656329、15586706729,80646538,351017303@qq.com,广水市应办莲花池口与市政府下坡交汇处,262
265873,22,东莞绿轩花店,22126,东莞绿轩花店,254,5,15812890427、13543774050,984302030,huayi0769@sina.com,市区莞长路东华中学107号铺,262
416658,22,遇见花卉,148312,遇见花卉,631,5,15911518881,393484525,393484525@qq.com,云南省昆明市呈贡区蓝光天娇城,262
425445,22,西宁市城西区芮羽花鲜花店,176029,Tanping,658,5,13919028633,172885408,172885408@qq.com,昆仑路20-8号,261
301953,22,先仙婚庆,26044,紫罗兰婚庆花艺,662,5,15928196949,625924989,625924989@qq.com,成都市成华区华油路138华油路138号居民大院三友路99号附4号,261
394393,22,森鹿情缘鲜花店,124673,15929605253,599,5,15929605253、19194216145,,455213350@qq.com,陕西省宝鸡市金台区金台大道26号金桥大成情缘鲜花店,261
426167,22,爱汐花艺,177411,爱汐花艺礼品店,649,5,13889355013,748380283,748380283@qq.com,启工街南六西路28号,261
333020,22,创缘花艺,62468,创缘花艺,651,5,18012715596,390154647,390154647@qq.com,木渎镇,261
425475,22,城关区万达百货与花鲜花店,176099,yueyue,625,5,13109389075,744867608,744867608@qq.com,兰州市城关区万达百货一楼中厅1250号,261
440130,22,上海情懿花艺,196189,上海罗漫花卉,646,5,18321846498、15125542283,2765477983,2765477983@qq.com,上海市嘉定区新郁路846弄56兆地商务金座BA区1126,261
204429,22,焦作市山阳区彩凤鲜花店,19307,焦作市山阳区彩凤鲜花店,575,5,18739186886,2228316723,caizi7279@yahoo.com.cn,解放路与焦东路交叉口东150米路南（山阳建国饭店斜对面）,261
332757,22,天津市滨海新区大港雨沐花卉,62245,rainflower,634,5,18722150801、15302011376,361024338,361024338@qq.com,霞光路曙光里37号楼底商,261
301546,22,大福门花艺,25537,haoyounai,571,5,13198755532、17683296781,,haoyounai@163.com,四川省达州市渠县天星镇文峰大道南路云满庭附近云满庭(五井路西段)东城政务中心旁,261
318807,22,普洱市思茅区欣妍花屋,48040,15925241368,542,5,15925241368、18708855008,1574006987,,普洱思茅区新华巷欣妍花屋,260
426878,22,有家花店,178796,有家花店（焕焕）,641,5,13519777132,1049001345,1049001345@qq.com,东台市场,260
297448,22,梅州市梅江区五梅花艺,21248,梅州五梅花艺,587,5,18125560288、13823849228,237795707,237795707@qq.com,江南东山桥头,260
438858,22,崂山区格子花店,193771,555abc888,606,5,13969892227、13156425717,2867207591,2867207591@qq.com,"青岛市城阳区青威路689号(利群商圈北,青银高速城阳北口东500米)龙湖悠山郡",260
443804,22,吴兴传奇鲜花店,203236,吴兴传奇鲜花店,650,5,18367238167、18637233333,188471986,188471986@qq.com,浙江省湖州市吴兴区眠佛寺街梳妆台小区广场后路6号,260
309952,22,花之约花店,38404,花之约工作室,638,5,13268143159、13560275202,823872066,823872066@qq.com,芳村大道东,260
301764,22,花稼喜堂,25817,花稼喜堂,584,5,18789252373,471401624,471401624@qq.com,海口市美兰区和平南路延长线21号,260
322513,22,岳阳小米花房,51746,18821888839,646,5,18821888839,278517331,278517331@qq.com,岳阳市岳阳楼区德胜南路79号东方红小学对面,260
419252,22,初见花坊,161641,奉节县初见花坊,577,5,18290230210,1059285203,1059285203@qq.com,奉节县滨江国际,260
332504,22,爱蜜丽花坊,61905,爱蜜丽花坊会所,671,5,13773038391,574089177,574089177@qq.com,常熟市虞山镇泰安街64号,260
260670,22,幸福来鲜花批发婚庆行,13923,许玮,493,5,13079700448、15590640887,420446356,,解放中路七中西走10米,259
231305,22,宿迁市宿城区宿豫区鲜花速递,12183,龙哥,547,5,15996708661,1154748600,longge.2009@163.com,霸王举鼎项王二期南门向东50米（蝶兰鲜花）,259
305853,22,名扬花店,30785,名扬鲜花,562,5,15940315533,295469083,hljzhaoyanmei@163.com,正良 福瑞家超市正门,259
207103,22,爱花居桂林市穿山东路店,11135,桂林市魔女花盒,551,5,15577491213,412823563,1325257394@qq.com,广西省桂林市七星区辅星路8—12号,259
